:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: FINE KNOB
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
1.117,99,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.40,1,1,1,1,1,1,1
1.134,100,1.89,-1.11,0.00,2.55,-0.09,0.00,2.45,2.33,1,1,1,1,1,1,1
1.167,101,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.38,1,1,1,1,1,1,1
1.167,102,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
1.167,103,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
1.184,104,1.89,-1.11,0.00,2.55,-0.09,0.00,2.50,2.36,1,1,1,1,1,1,1
1.184,105,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.39,1,1,1,1,1,1,1
1.184,106,1.89,-1.11,0.00,2.55,-0.09,0.00,2.44,2.29,1,1,1,1,1,1,1
1.184,107,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.39,1,1,1,1,1,1,1
1.184,108,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.38,1,1,1,1,1,1,1
1.217,109,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.234,110,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.234,111,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.251,112,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.251,113,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.40,1,1,1,1,1,1,1
1.267,114,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.267,115,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.284,116,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.284,117,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.335,118,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
1.367,119,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
1.368,120,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.40,1,1,1,1,1,1,1
1.368,121,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.385,122,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.36,1,1,1,1,1,1,1
1.385,123,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.385,124,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.385,125,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.386,126,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.401,127,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.418,128,1.89,-1.11,0.00,2.46,-0.09,0.00,2.44,2.36,1,1,1,1,1,1,1
1.434,129,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.451,130,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.484,131,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.36,1,1,1,1,1,1,1
1.501,132,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.36,1,1,1,1,1,1,1
1.534,133,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.534,134,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.534,135,1.89,-1.11,0.00,2.37,-0.09,0.00,2.37,2.34,1,1,1,1,1,1,1
1.551,136,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.551,137,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.35,1,1,1,1,1,1,1
1.551,138,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.584,139,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.601,140,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.601,141,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.601,142,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.36,1,1,1,1,1,1,1
1.617,143,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.634,144,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
1.634,145,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.634,146,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.652,147,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.667,148,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.36,1,1,1,1,1,1,1
1.684,149,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.701,150,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.701,151,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.718,152,1.89,-1.11,0.00,2.37,-0.09,0.00,2.45,2.38,1,1,1,1,1,1,1
1.734,153,1.89,-1.11,0.00,2.37,-0.09,0.00,2.49,2.40,1,1,1,1,1,1,1
1.751,154,1.89,-1.11,0.00,2.37,-0.09,0.00,2.49,2.40,1,1,1,1,1,1,1
1.768,155,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.784,156,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
1.801,157,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.801,158,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
1.818,159,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
1.851,160,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
1.884,161,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.901,162,1.89,-1.11,0.00,2.37,-0.09,0.00,2.35,2.33,1,1,1,1,1,1,1
1.901,163,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.901,164,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.901,165,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.901,166,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
1.917,167,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
1.917,168,1.89,-1.11,0.00,2.37,-0.09,0.00,2.36,2.33,1,1,1,1,1,1,1
1.918,169,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.918,170,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.951,171,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.967,172,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
1.968,173,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
2.001,174,1.89,-1.11,0.00,2.37,-0.09,0.00,2.35,2.33,1,1,1,1,1,1,1
2.001,175,1.89,-1.11,0.00,2.37,-0.09,0.00,2.49,2.38,1,1,1,1,1,1,1
2.001,176,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
2.018,177,1.89,-1.11,0.00,2.37,-0.09,0.00,2.45,2.29,1,1,1,1,1,1,1
2.018,178,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.40,1,1,1,1,1,1,1
