:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: GRIP
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
1.149,105,1.91,-1.10,87.54,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.166,106,1.91,-1.10,87.71,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.182,107,1.91,-1.10,87.80,-1.67,0.26,-0.35,2.48,2.38,1,1,1,1,1,1,1
1.199,108,1.91,-1.10,87.98,-1.67,0.26,-0.35,2.41,2.25,1,1,1,1,1,1,1
1.249,109,1.91,-1.10,88.07,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
1.266,110,1.90,-1.10,88.15,-1.67,0.26,-0.35,2.46,2.34,1,1,1,1,1,1,1
1.299,111,1.90,-1.10,88.33,-1.67,0.26,-0.35,2.47,2.36,1,1,1,1,1,1,1
1.316,112,1.90,-1.10,88.42,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
1.316,113,1.90,-1.10,88.59,-1.67,0.26,-0.35,2.44,2.36,1,1,1,1,1,1,1
1.332,114,1.90,-1.10,88.59,-1.67,0.26,-0.35,2.45,2.36,1,1,1,1,1,1,1
1.332,115,1.90,-1.10,88.59,-1.67,0.26,-0.35,2.48,2.38,1,1,1,1,1,1,1
1.333,116,1.90,-1.10,88.59,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
1.333,117,1.90,-1.10,88.68,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
1.333,118,1.89,-1.10,88.86,-1.67,0.26,-0.35,2.48,2.37,1,1,1,1,1,1,1
1.349,119,1.89,-1.10,89.03,-1.67,0.26,-0.35,2.47,2.36,1,1,1,1,1,1,1
1.349,120,1.89,-1.11,89.30,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.349,121,1.89,-1.11,89.47,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.367,122,1.89,-1.11,89.65,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
